scaffold,scaffold_index,level_index,target_sharpe,rep,verdict,promoted,n_rejections,triggered_rejections,failed_promotion_criteria,mean_realised_sharpe,mean_net_sharpe,mean_total_return,btc_positive_total_return,btc_bootstrap_sharpe_ci_excludes_zero,btc_survives_double_costs,btc_beats_buy_and_hold,btc_survives_drop_top_trades,btc_not_confined_to_one_fold,eth_positive_total_return,eth_bootstrap_sharpe_ci_excludes_zero,eth_survives_double_costs,eth_beats_buy_and_hold,eth_survives_drop_top_trades,eth_not_confined_to_one_fold
volatility_breakout,0,0,0.0,39,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (4/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (2/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (2/6);ETHUSDT: beats_buy_and_hold (3/6);ETHUSDT: survives_drop_top_trades (0/6),-0.0698299464915758,-0.0698299464915758,-0.1327156653925142,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,40,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (3/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (3/6);BTCUSDT: beats_buy_and_hold (0/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: beats_buy_and_hold (3/6);ETHUSDT: survives_drop_top_trades (0/6),-0.16030010413280887,-0.16030010413280887,-0.24643578179046638,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,41,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (4/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (3/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (2/6);ETHUSDT: beats_buy_and_hold (4/6);ETHUSDT: survives_drop_top_trades (0/6),-0.06259707973749137,-0.06259707973749137,-0.1579216233532355,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,42,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (3/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.20989486766413848,0.20989486766413848,0.28975958850189515,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,43,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: beats_buy_and_hold (4/6);ETHUSDT: survives_drop_top_trades (2/6),0.3094616786594824,0.3094616786594824,0.9205158771649401,True,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,44,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (2/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (2/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (2/6);ETHUSDT: beats_buy_and_hold (2/6);ETHUSDT: survives_drop_top_trades (1/6),-0.06260744373923754,-0.06260744373923754,-0.04542016144232886,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,45,REJECTED,False,3,BTCUSDT: no_bootstrap_ci_excludes_zero;BTCUSDT: zero_seeds_survive_double_costs;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (2/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (0/6);BTCUSDT: beats_buy_and_hold (0/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (1/6);ETHUSDT: beats_buy_and_hold (1/6);ETHUSDT: survives_drop_top_trades (0/6),-0.43598604186728107,-0.43598604186728107,-0.4198763587676363,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,46,REJECTED,False,3,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: zero_seeds_survive_double_costs,BTCUSDT: positive_total_return (2/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (1/6);BTCUSDT: beats_buy_and_hold (0/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (0/6);ETHUSDT: beats_buy_and_hold (3/6);ETHUSDT: survives_drop_top_trades (0/6),-0.22483491899797786,-0.22483491899797786,-0.33776371813778455,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,47,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (3/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (3/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (0/6),-0.15694878277364507,-0.15694878277364507,-0.01450247272873718,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,48,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (1/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (1/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: beats_buy_and_hold (3/6);ETHUSDT: survives_drop_top_trades (0/6),-0.22671270294295476,-0.22671270294295476,-0.2799506215563641,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,0,0.0,49,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (3/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (2/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (2/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (0/6),0.013798015202167757,0.013798015202167757,-0.015949512129762138,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,0,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_double_costs (2/6);ETHUSDT: survives_drop_top_trades (0/6),0.3121563736876448,0.3121563736876448,0.46550344906027447,True,False,True,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,1,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: positive_total_return (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: survives_drop_top_trades (0/6),0.05758908768896587,0.05758908768896587,0.15562544800710612,False,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,2,REJECTED,False,0,,BTCUSDT: positive_total_return (4/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (3/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (1/6),0.16076760242658217,0.16076760242658217,0.2581312501364767,False,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,3,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (2/6),0.3348562887537926,0.3348562887537926,0.7907672613182408,False,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,4,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (5/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (4/6);ETHUSDT: survives_drop_top_trades (3/6),0.7571771951566377,0.7571771951566377,1.8407964838308466,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,5,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (3/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (2/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (0/6),-0.03649876478803313,-0.03649876478803313,-0.08124280770532163,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,6,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);ETHUSDT: survives_drop_top_trades (3/6),0.5146149880380599,0.5146149880380599,1.0274033675500458,True,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,7,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.5969827792176364,0.5969827792176364,1.0982101503199049,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,8,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (0/6),0.24534781004460054,0.24534781004460054,0.33475738307013364,True,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,9,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6),0.38796934406050265,0.38796934406050265,0.6044854563341346,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,10,REJECTED,False,1,ETHUSDT: confined_to_one_fold,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (0/6);ETHUSDT: not_confined_to_one_fold (4/6),0.3255288743722873,0.3255288743722873,0.4195188132134481,True,False,True,False,False,True,True,False,False,True,False,False
volatility_breakout,0,1,0.3,11,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.20814462451066462,0.20814462451066462,0.480489331642367,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,12,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (4/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (2/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (0/6),0.1707253623854325,0.1707253623854325,0.22308941803835208,False,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,13,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.30260722050716043,0.30260722050716043,0.5037212945895503,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,14,REJECTED,False,2,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (3/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (3/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: beats_buy_and_hold (4/6);ETHUSDT: survives_drop_top_trades (0/6),-0.10097026582509316,-0.10097026582509316,-0.19331144746611628,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,15,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.2317842758999435,0.2317842758999435,0.4712235250372253,False,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,16,REJECTED,False,3,BTCUSDT: no_bootstrap_ci_excludes_zero;BTCUSDT: confined_to_one_fold;ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (0/6);BTCUSDT: not_confined_to_one_fold (4/6);ETHUSDT: positive_total_return (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (0/6),0.0875313383929809,0.0875313383929809,0.0007712412008945956,True,False,False,False,False,False,False,False,False,False,False,True
volatility_breakout,0,1,0.3,17,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (2/6),0.5439316582291608,0.5439316582291608,0.959273220511854,True,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,18,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (2/6),0.5655377522144921,0.5655377522144921,1.1295771069035876,True,False,True,True,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,19,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.39411526985286105,0.39411526985286105,0.9864035487158118,True,False,False,False,False,True,True,False,False,True,False,True
volatility_breakout,0,1,0.3,20,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_drop_top_trades (0/6);ETHUSDT: not_confined_to_one_fold (5/6),0.570484457401794,0.570484457401794,0.8167568444284419,True,False,True,True,False,True,True,False,True,True,False,False
volatility_breakout,0,1,0.3,21,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: positive_total_return (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: beats_buy_and_hold (3/6);ETHUSDT: survives_drop_top_trades (2/6),0.10618932228119744,0.10618932228119744,0.20278059685714944,False,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,22,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6),0.3508666217179862,0.3508666217179862,0.57649275348943,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,23,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (4/6);ETHUSDT: positive_total_return (5/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (3/6),0.49274626218197976,0.49274626218197976,1.040515516745371,True,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,24,REJECTED,False,1,ETHUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (1/6);ETHUSDT: beats_buy_and_hold (4/6);ETHUSDT: survives_drop_top_trades (0/6),0.16451272723369342,0.16451272723369342,0.17243090384864454,True,False,False,False,False,True,False,False,False,False,False,True
volatility_breakout,0,1,0.3,25,REJECTED,False,3,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: confined_to_one_fold,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_drop_top_trades (0/6);ETHUSDT: not_confined_to_one_fold (4/6),0.30344472344272055,0.30344472344272055,0.3204450996212663,True,False,False,False,False,True,True,False,True,True,False,False
volatility_breakout,0,1,0.3,26,REJECTED,False,3,BTCUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: no_bootstrap_ci_excludes_zero;ETHUSDT: confined_to_one_fold,BTCUSDT: positive_total_return (4/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);ETHUSDT: survives_double_costs (5/6);ETHUSDT: survives_drop_top_trades (0/6);ETHUSDT: not_confined_to_one_fold (4/6),0.20280931737711166,0.20280931737711166,0.15351597570514053,False,False,False,False,False,True,True,False,False,True,False,False
volatility_breakout,0,1,0.3,27,REJECTED,False,0,,BTCUSDT: positive_total_return (2/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (1/6);BTCUSDT: beats_buy_and_hold (1/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: positive_total_return (4/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (0/6),0.1625170741803687,0.1625170741803687,0.3115211651733478,False,False,False,False,False,True,False,False,False,True,False,True
volatility_breakout,0,1,0.3,28,REJECTED,False,1,BTCUSDT: no_bootstrap_ci_excludes_zero,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (0/6);BTCUSDT: survives_double_costs (4/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (1/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_double_costs (4/6);ETHUSDT: survives_drop_top_trades (3/6),0.22677250819217254,0.22677250819217254,0.3842969918211492,True,False,False,False,False,True,True,False,False,True,False,True
volatility_breakout,0,1,0.3,29,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);ETHUSDT: survives_drop_top_trades (1/6),0.39608185788702477,0.39608185788702477,0.8171785109019764,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,30,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (5/6);BTCUSDT: survives_drop_top_trades (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (3/6);ETHUSDT: survives_drop_top_trades (2/6),0.4672214098155182,0.4672214098155182,1.1707034357533193,False,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,31,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (4/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (1/6),0.3223157039970936,0.3223157039970936,0.6125797444976208,False,False,False,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,32,REJECTED,False,0,,BTCUSDT: bootstrap_sharpe_ci_excludes_zero (2/6);BTCUSDT: beats_buy_and_hold (3/6);BTCUSDT: survives_drop_top_trades (2/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_drop_top_trades (0/6),0.436230494254991,0.436230494254991,0.8048604456529143,True,False,True,False,False,True,True,False,True,True,False,True
volatility_breakout,0,1,0.3,33,REJECTED,False,0,,BTCUSDT: positive_total_return (5/6);BTCUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);BTCUSDT: survives_double_costs (5/6);BTCUSDT: beats_buy_and_hold (2/6);BTCUSDT: survives_drop_top_trades (0/6);ETHUSDT: positive_total_return (3/6);ETHUSDT: bootstrap_sharpe_ci_excludes_zero (1/6);ETHUSDT: survives_double_costs (3/6);ETHUSDT: beats_buy_and_hold (5/6);ETHUSDT: survives_drop_top_trades (1/6),0.2031306364924959,0.2031306364924959,0.31656132756291566,False,False,False,False,False,True,False,False,False,False,False,True
